Sequence,Cluster,Dimension,Turn,Value,nBeforeCluster,nAllSegments,Support,Confidence,Lift,Conviction
HeadAt-HeadDownN-HeadDownN-RestHandsTogether-EyebrowUpN-null,3,Dom,Spk,-0.34608333333333335,4,4,0.018433179723502304,1.0,9.041666666666666,Infinity
HeadAt-HeadDownN-HeadUpL-HeadAt-HeadDownN-null,3,Dom,Spk,-0.34608333333333335,4,8,0.018433179723502304,0.5,4.520833333333333,1.7788018433179724
HeadAt-HeadDownN-HeadUpL-HeadDownN-EyebrowUpN-null,3,Dom,Spk,-0.34608333333333335,4,7,0.018433179723502304,0.5714285714285714,5.166666666666666,2.075268817204301
HeadAt-HeadDownN-HeadUpL-RestHandsTogether-HeadAt-null,3,Dom,Spk,-0.34608333333333335,4,5,0.018433179723502304,0.8,7.233333333333333,4.447004608294932
HeadAt-HeadDownN-HeadUpL-RestHandsTogether-HeadDownN-null,3,Dom,Spk,-0.34608333333333335,4,6,0.018433179723502304,0.6666666666666666,6.027777777777777,2.668202764976958
HeadAt-HeadDownN-EyebrowUpN-HeadAt-HeadDownN-null,3,Dom,Spk,-0.34608333333333335,4,8,0.018433179723502304,0.5,4.520833333333333,1.7788018433179724
HeadAt-HeadDownN-EyebrowUpN-HeadDownN-HeadAt-null,3,Dom,Spk,-0.34608333333333335,4,7,0.018433179723502304,0.5714285714285714,5.166666666666666,2.075268817204301
HeadAt-HeadDownN-EyebrowUpN-HeadDownN-HeadDownN-null,3,Dom,Spk,-0.34608333333333335,4,7,0.018433179723502304,0.5714285714285714,5.166666666666666,2.075268817204301
HeadAt-HeadDownN-EyebrowUpN-HeadDownN-EyebrowUpN-null,3,Dom,Spk,-0.34608333333333335,4,6,0.018433179723502304,0.6666666666666666,6.027777777777777,2.668202764976958
HeadAt-HeadDownN-EyebrowUpN-HeadDownN-RestHandsTogether-null,3,Dom,Spk,-0.34608333333333335,4,6,0.018433179723502304,0.6666666666666666,6.027777777777777,2.668202764976958
HeadAt-HeadDownN-EyebrowUpN-RestHandsTogether-HeadAt-null,3,Dom,Spk,-0.34608333333333335,4,5,0.018433179723502304,0.8,7.233333333333333,4.447004608294932
HeadAt-HeadDownN-EyebrowUpN-RestHandsTogether-HeadDownN-null,3,Dom,Spk,-0.34608333333333335,4,6,0.018433179723502304,0.6666666666666666,6.027777777777777,2.668202764976958
HeadAt-HeadDownN-RestHandsTogether-HeadAt-HeadDownN-null,3,Dom,Spk,-0.34608333333333335,4,5,0.018433179723502304,0.8,7.233333333333333,4.447004608294932
HeadAt-HeadDownN-RestHandsTogether-HeadAt-EyebrowUpN-null,3,Dom,Spk,-0.34608333333333335,4,4,0.018433179723502304,1.0,9.041666666666666,Infinity
HeadAt-HeadDownN-RestHandsTogether-HeadDownN-EyebrowUpN-null,3,Dom,Spk,-0.34608333333333335,4,4,0.018433179723502304,1.0,9.041666666666666,Infinity
HeadAt-HeadUpL-RestHandsTogether-HeadAt-HeadDownN-null,3,Dom,Spk,-0.34608333333333335,4,5,0.018433179723502304,0.8,7.233333333333333,4.447004608294932
HeadAt-EyebrowUpN-HeadDownN-HeadAt-HeadDownN-null,3,Dom,Spk,-0.34608333333333335,4,7,0.018433179723502304,0.5714285714285714,5.166666666666666,2.075268817204301
HeadAt-EyebrowUpN-RestHandsTogether-HeadAt-HeadDownN-null,3,Dom,Spk,-0.34608333333333335,4,6,0.018433179723502304,0.6666666666666666,6.027777777777777,2.668202764976958
HeadDownN-HeadDownN-RestHandsTogether-HeadAt-HeadDownN-null,3,Dom,Spk,-0.34608333333333335,4,6,0.018433179723502304,0.6666666666666666,6.027777777777777,2.668202764976958
HeadDownN-HeadDownN-RestHandsTogether-HeadAt-EyebrowUpN-null,3,Dom,Spk,-0.34608333333333335,4,4,0.018433179723502304,1.0,9.041666666666666,Infinity
HeadDownN-HeadDownN-RestHandsTogether-HeadDownN-EyebrowUpN-null,3,Dom,Spk,-0.34608333333333335,4,4,0.018433179723502304,1.0,9.041666666666666,Infinity
HeadDownN-HeadUpL-RestHandsTogether-HeadAt-HeadDownN-null,3,Dom,Spk,-0.34608333333333335,4,6,0.018433179723502304,0.6666666666666666,6.027777777777777,2.668202764976958
HeadDownN-EyebrowUpN-HeadDownN-HeadAt-HeadDownN-null,3,Dom,Spk,-0.34608333333333335,4,8,0.018433179723502304,0.5,4.520833333333333,1.7788018433179724
HeadDownN-EyebrowUpN-RestHandsTogether-HeadAt-HeadDownN-null,3,Dom,Spk,-0.34608333333333335,4,7,0.018433179723502304,0.5714285714285714,5.166666666666666,2.075268817204301
HeadAt-HeadDownN-HeadDownN-RestHandsTogether-HeadAt-HeadDownN-null,3,Dom,Spk,-0.34608333333333335,4,4,0.018433179723502304,1.0,9.041666666666666,Infinity
HeadAt-HeadDownN-HeadDownN-RestHandsTogether-HeadAt-EyebrowUpN-null,3,Dom,Spk,-0.34608333333333335,4,4,0.018433179723502304,1.0,9.041666666666666,Infinity
HeadAt-HeadDownN-HeadDownN-RestHandsTogether-HeadDownN-EyebrowUpN-null,3,Dom,Spk,-0.34608333333333335,4,4,0.018433179723502304,1.0,9.041666666666666,Infinity
HeadAt-HeadDownN-HeadUpL-RestHandsTogether-HeadAt-HeadDownN-null,3,Dom,Spk,-0.34608333333333335,4,4,0.018433179723502304,1.0,9.041666666666666,Infinity
HeadAt-HeadDownN-EyebrowUpN-HeadDownN-HeadAt-HeadDownN-null,3,Dom,Spk,-0.34608333333333335,4,7,0.018433179723502304,0.5714285714285714,5.166666666666666,2.075268817204301
HeadAt-HeadDownN-EyebrowUpN-RestHandsTogether-HeadAt-HeadDownN-null,3,Dom,Spk,-0.34608333333333335,4,5,0.018433179723502304,0.8,7.233333333333333,4.447004608294932
